gid	osm_id	code	fclass	name	coordinates
261691	5696997807	4132	cave_entrance	\N	POINT(11.5000167 46.0406047)
261692	5696997930	4132	cave_entrance	\N	POINT(11.4995943 46.040746)
261717	5715639873	4132	cave_entrance	\N	POINT(11.4915982 46.0430101)
261785	5732005216	4132	cave_entrance	\N	POINT(11.5478129 46.1793133)
261789	5734608358	4132	cave_entrance	\N	POINT(11.5043237 46.0391594)
261790	5734608359	4132	cave_entrance	\N	POINT(11.5043067 46.0391895)
261791	5734610443	4132	cave_entrance	\N	POINT(11.5040161 46.0392198)
261792	5734610448	4132	cave_entrance	\N	POINT(11.4992912 46.0442188)
261794	5736000200	4132	cave_entrance	\N	POINT(11.9081995 46.1350184)
261795	5736029123	4132	cave_entrance	\N	POINT(11.9205744 46.1516388)
261910	5761420164	4132	cave_entrance	\N	POINT(11.5125715 46.0407888)
261911	5761420165	4132	cave_entrance	\N	POINT(11.5125138 46.040807)
261912	5761420166	4132	cave_entrance	\N	POINT(11.5121572 46.0405993)
261913	5761420167	4132	cave_entrance	\N	POINT(11.5120976 46.0405619)
261914	5761420168	4132	cave_entrance	\N	POINT(11.511922 46.0406086)
261915	5761420169	4132	cave_entrance	\N	POINT(11.5133348 46.0400508)
261916	5761420173	4132	cave_entrance	\N	POINT(11.5135887 46.0398981)
261948	5768819314	4132	cave_entrance	\N	POINT(11.496967 46.0825347)
263554	5869475647	4132	cave_entrance	\N	POINT(11.5983573 45.9872734)
265784	6126216279	4132	cave_entrance	\N	POINT(11.5203465 46.0395368)
266924	6358294189	4132	cave_entrance	Buso Banchette	POINT(11.3716655 45.8550237)
267251	6417086927	4132	cave_entrance	Funtana Chistagna	POINT(10.4254275 46.8139289)
267334	6432437061	4132	cave_entrance	\N	POINT(11.3062798 45.9650268)
267572	6516265324	4132	cave_entrance	\N	POINT(11.5446353 46.048402)
267573	6516283335	4132	cave_entrance	\N	POINT(11.5445854 46.0483853)
267773	6533787406	4132	cave_entrance	\N	POINT(11.548328 46.046723)
267890	6549328741	4132	cave_entrance	\N	POINT(11.4635199 46.069148)
267958	6553419867	4132	cave_entrance	Abisso Spiller	POINT(11.428926 45.924981)
268448	6602638582	4132	cave_entrance	\N	POINT(12.3931878 46.613919)
268449	6602855988	4132	cave_entrance	\N	POINT(12.3933038 46.6164937)
268451	6605950533	4132	cave_entrance	\N	POINT(12.3127766 46.6349314)
268524	6609147120	4132	cave_entrance	\N	POINT(11.546985 46.0474151)
269480	6767356781	4132	cave_entrance	\N	POINT(11.5423724 45.9398159)
270484	6897162305	4132	cave_entrance	\N	POINT(11.7851745 45.8548401)
270549	6920018364	4132	cave_entrance	\N	POINT(11.5836605 46.0734096)
270747	7009207673	4132	cave_entrance	\N	POINT(11.7454791 45.8142969)
270748	7009264246	4132	cave_entrance	\N	POINT(11.7454107 45.8143427)
271126	7096396415	4132	cave_entrance	\N	POINT(11.5495656 46.0542614)
271437	7140142618	4132	cave_entrance	\N	POINT(11.3056759 45.8395605)
271856	7200710735	4132	cave_entrance	Loch	POINT(11.2793236 46.513111)
273273	7445540620	4132	cave_entrance	\N	POINT(11.3192466 46.5170983)
273438	7502959280	4132	cave_entrance	\N	POINT(11.6148338 45.8438313)
273453	7510208841	4132	cave_entrance	Buso delle Sette Teste	POINT(11.6589842 45.8164368)
274262	7648779378	4132	cave_entrance	Galleria Poggio di Col San Martino Prima Guerra Mondiale	POINT(11.9254591 45.8070252)
275171	7809555349	4132	cave_entrance	Burger Knappenlöcher	POINT(11.6395064 46.7221174)
275867	7881117381	4132	cave_entrance	Bus de la Giacia	POINT(11.7133135 46.4725098)
279690	8024017994	4132	cave_entrance	Grotta di San Lucano	POINT(11.9081191 46.294649)
279910	8044107072	4132	cave_entrance	\N	POINT(11.5237997 45.993115)
279911	8044107073	4132	cave_entrance	\N	POINT(11.5238166 45.9930818)
282081	8264247392	4132	cave_entrance	Abisso del Cenote	POINT(11.973053 46.5785849)
282940	8287529760	4132	cave_entrance	Bunker	POINT(11.6108144 46.6697839)
284158	8432914933	4132	cave_entrance	\N	POINT(11.6687428 45.8263509)
285983	8516069987	4132	cave_entrance	\N	POINT(11.4529489 46.0431681)
286858	8736372577	4132	cave_entrance	Buso Stonhaus	POINT(11.4415204 45.8878725)
291967	8917498976	4132	cave_entrance	\N	POINT(11.1130098 46.7843384)
293597	8979633069	4132	cave_entrance	Grotta Carachighele	POINT(11.4283456 45.8813432)
294509	9007788179	4132	cave_entrance	\N	POINT(11.5477949 46.0526553)
297118	9135999704	4132	cave_entrance	\N	POINT(11.8771924 46.4720072)
297577	9176855056	4132	cave_entrance	Mortner Gufl	POINT(11.43121 46.4848027)
297809	9197833483	4132	cave_entrance	\N	POINT(11.7412049 45.8450474)
297810	9197928848	4132	cave_entrance	\N	POINT(11.7397329 45.8482474)
297811	9197928850	4132	cave_entrance	\N	POINT(11.739112 45.8484423)
297812	9197928852	4132	cave_entrance	\N	POINT(11.7386816 45.8484877)
297813	9197928858	4132	cave_entrance	\N	POINT(11.7387754 45.8496546)
297814	9197928859	4132	cave_entrance	\N	POINT(11.7386324 45.8495892)
297815	9197928860	4132	cave_entrance	\N	POINT(11.7381589 45.8496188)
297887	9212558815	4132	cave_entrance	\N	POINT(11.6829752 45.7939619)
298284	9227927980	4132	cave_entrance	\N	POINT(11.6995159 45.8150041)
298285	9227927981	4132	cave_entrance	\N	POINT(11.7021725 45.8149193)
298917	9244103481	4132	cave_entrance	\N	POINT(11.6959773 45.8144986)
301958	9335019364	4132	cave_entrance	\N	POINT(11.6596562 45.8533633)
301959	9335019389	4132	cave_entrance	\N	POINT(11.6561014 45.8540032)
302179	9344325872	4132	cave_entrance	\N	POINT(11.6612166 45.8532048)
302180	9344325893	4132	cave_entrance	Galleria con Postazione	POINT(11.6566309 45.8543896)
302947	9364290835	4132	cave_entrance	\N	POINT(11.6730215 45.8613237)
302948	9364290839	4132	cave_entrance	\N	POINT(11.6740631 45.8612104)
302949	9364290853	4132	cave_entrance	\N	POINT(11.6752108 45.8613045)
302950	9364324368	4132	cave_entrance	\N	POINT(11.6824755 45.8577191)
307178	9461668440	4132	cave_entrance	\N	POINT(11.6673508 45.9080543)
307179	9461668441	4132	cave_entrance	\N	POINT(11.6675546 45.907928)
307681	9531086971	4132	cave_entrance	Buso del Diavolo	POINT(11.6180909 45.8034085)
310700	9763497101	4132	cave_entrance	Grotta dell'acqua nera	POINT(11.693234 46.0623254)
315447	9881424933	4132	cave_entrance	\N	POINT(11.5705828 46.1147313)
315448	9881453236	4132	cave_entrance	\N	POINT(11.5710882 46.1144942)
315449	9881457498	4132	cave_entrance	\N	POINT(11.5708076 46.1145532)
315450	9881457499	4132	cave_entrance	\N	POINT(11.5705701 46.1147631)
315454	9881481572	4132	cave_entrance	\N	POINT(11.5699568 46.1138998)
315455	9881482614	4132	cave_entrance	\N	POINT(11.5701406 46.1141164)
315456	9881483474	4132	cave_entrance	\N	POINT(11.5705101 46.1144738)
315457	9881484646	4132	cave_entrance	\N	POINT(11.5706826 46.1145886)
315458	9881486490	4132	cave_entrance	\N	POINT(11.5703957 46.1145391)
315459	9881487448	4132	cave_entrance	\N	POINT(11.5699188 46.1139443)
315461	9882754837	4132	cave_entrance	\N	POINT(11.5699401 46.1142728)
321947	10146874104	4132	cave_entrance	\N	POINT(11.5370795 45.8114573)
321948	10146891566	4132	cave_entrance	\N	POINT(11.4944867 45.8273706)
322209	10166166870	4132	cave_entrance	el Coglolo dei Ortesini/di Kuvl vón Léhr-Hóvl	POINT(11.3170425 45.9174675)
322210	10166166898	4132	cave_entrance	el Cogolo rosso	POINT(11.3123506 45.9134237)
322825	10219802221	4132	cave_entrance	\N	POINT(11.3104112 45.9450942)
323129	10244321259	4132	cave_entrance	Stoli	POINT(11.8045149 46.1558973)
326206	10352950559	4132	cave_entrance	\N	POINT(11.726228 45.8097088)
328667	10709326272	4132	cave_entrance	Grotta del Colo	POINT(11.6150992 46.0893491)
